Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,4075.0,4087.5,4050.0,4075.0,3406.519043,89444800
2019-07-16,4037.5,4062.5,3987.5,4037.5,3375.170898,146626400
2019-07-17,4000.0,4025.0,3975.0,3987.5,3333.373047,128231000
2019-07-18,3950.0,3975.0,3912.5,3925.0,3281.125732,142262000
2019-07-19,3900.0,3950.0,3900.0,3937.5,3291.575195,104530000
2019-07-22,3900.0,3912.5,3875.0,3887.5,3249.777588,82851000
2019-07-23,3912.5,3925.0,3850.0,3850.0,3218.429443,74981800
2019-07-24,3850.0,3912.5,3850.0,3850.0,3218.429443,65565800
2019-07-25,3862.5,3900.0,3850.0,3900.0,3260.2270510000003,77462000
2019-07-26,3825.0,3887.5,3812.5,3875.0,3239.328125,62727400
2019-07-29,3912.5,3912.5,3837.5,3900.0,3260.2270510000003,55206400
2019-07-30,3900.0,3987.5,3862.5,3975.0,3322.923584,87075600
2019-07-31,3937.5,3987.5,3900.0,3987.5,3333.373047,59008800
2019-08-01,3937.5,3950.0,3862.5,3887.5,3249.777588,96731000
2019-08-02,3850.0,3875.0,3800.0,3837.5,3207.979736,103727000
2019-08-05,3800.0,3825.0,3662.5,3712.5,3103.485107,129862600
2019-08-06,3650.0,3700.0,3550.0,3625.0,3030.339111,157132400
2019-08-07,3637.5,3700.0,3637.5,3675.0,3072.136719,103932800
2019-08-08,3725.0,3762.5,3675.0,3750.0,3134.83374,85711800
2019-08-09,3750.0,3775.0,3725.0,3725.0,3113.934814,39017600
2019-08-12,3750.0,3750.0,3675.0,3700.0,3093.035889,69256600
2019-08-13,3775.0,3775.0,3650.0,3675.0,3072.136719,68067800
2019-08-14,3750.0,3762.5,3675.0,3750.0,3134.83374,107613000
2019-08-15,3675.0,3700.0,3650.0,3700.0,3093.035889,57456400
2019-08-16,3700.0,3712.5,3662.5,3687.5,3082.586182,47693000
2019-08-19,3725.0,3725.0,3662.5,3675.0,3072.136719,38551200
2019-08-20,3712.5,3725.0,3650.0,3687.5,3082.586182,75396200
2019-08-21,3662.5,3675.0,3612.5,3612.5,3019.889648,49841400
2019-08-22,3650.0,3662.5,3575.0,3612.5,3019.889648,77652800
2019-08-23,3625.0,3625.0,3575.0,3587.5,2998.990723,44535800
2019-08-26,3550.0,3550.0,3500.0,3525.0,2946.743652,78614600
2019-08-27,3525.0,3562.5,3512.5,3512.5,2936.293945,153201600
2019-08-28,3512.5,3550.0,3475.0,3525.0,2946.743652,96082400
2019-08-29,3525.0,3550.0,3512.5,3537.5,2957.192871,63748800
2019-08-30,3562.5,3625.0,3537.5,3625.0,3030.339111,106370600
2019-09-02,3612.5,3612.5,3562.5,3587.5,2998.990723,37622200
2019-09-03,3587.5,3600.0,3412.5,3450.0,2884.0471190000003,96998200
2019-09-04,3487.5,3487.5,3425.0,3462.5,2894.496338,74434600
2019-09-05,3500.0,3512.5,3462.5,3487.5,2915.395264,78642800
2019-09-06,3512.5,3575.0,3487.5,3525.0,2946.743652,88646000
2019-09-09,3537.5,3537.5,3462.5,3487.5,2915.395264,55841400
2019-09-10,3450.0,3525.0,3450.0,3525.0,2946.743652,52070400
2019-09-11,3500.0,3575.0,3475.0,3575.0,2988.541504,80777800
2019-09-12,3625.0,3662.5,3550.0,3575.0,2988.541504,84564600
2019-09-13,3612.5,3625.0,3562.5,3600.0,3009.440186,28700200
2019-09-16,3525.0,3550.0,3462.5,3500.0,2925.844727,66615800
2019-09-17,3462.5,3550.0,3462.5,3487.5,2915.395264,70992200
2019-09-18,3537.5,3600.0,3525.0,3600.0,3009.440186,53708400
2019-09-19,3587.5,3587.5,3537.5,3550.0,2967.642334,35941600
2019-09-20,3550.0,3575.0,3487.5,3537.5,2957.192871,104743400
2019-09-23,3525.0,3550.0,3475.0,3500.0,2925.844727,49012600
2019-09-24,3462.5,3487.5,3425.0,3475.0,2904.9458010000003,52110000
2019-09-25,3487.5,3500.0,3437.5,3450.0,2884.0471190000003,37565400
2019-09-26,3500.0,3550.0,3475.0,3550.0,2967.642334,45471400
2019-09-27,3500.0,3525.0,3475.0,3487.5,2915.395264,44329400
2019-09-30,3450.0,3487.5,3450.0,3487.5,2915.395264,58294000
2019-10-01,3450.0,3525.0,3450.0,3450.0,2884.0471190000003,31243400
2019-10-02,3437.5,3475.0,3250.0,3262.5,2727.3051760000003,129586200
2019-10-03,3262.5,3262.5,3137.5,3200.0,2675.058105,146789000
2019-10-04,3225.0,3262.5,3162.5,3200.0,2675.058105,69121800
2019-10-07,3237.5,3237.5,3162.5,3175.0,2654.15918,36656400
2019-10-08,3175.0,3250.0,3175.0,3250.0,2716.855713,104992000
2019-10-09,3225.0,3237.5,3200.0,3212.5,2685.507568,55131400
2019-10-10,3212.5,3300.0,3212.5,3262.5,2727.3051760000003,120255400
2019-10-11,3250.0,3325.0,3237.5,3275.0,2737.754639,96816400
2019-10-14,3312.5,3337.5,3250.0,3300.0,2758.653564,65272800
2019-10-15,3275.0,3300.0,3250.0,3287.5,2748.204346,94139600
2019-10-16,3300.0,3325.0,3275.0,3312.5,2769.103027,118973800
2019-10-17,3312.5,3350.0,3312.5,3350.0,2800.451172,150037800
2019-10-18,3337.5,3437.5,3325.0,3387.5,2831.799561,117544400
2019-10-21,3400.0,3412.5,3350.0,3400.0,2842.249268,83622800
2019-10-22,3425.0,3425.0,3375.0,3412.5,2852.698486,62050200
2019-10-23,3412.5,3550.0,3375.0,3537.5,2957.192871,98440400
2019-10-24,3562.5,3625.0,3537.5,3612.5,3019.889648,132797200
2019-10-25,3637.5,3637.5,3487.5,3500.0,2925.844727,105735200
2019-10-28,3500.0,3537.5,3462.5,3500.0,2925.844727,46389600
2019-10-29,3550.0,3575.0,3500.0,3550.0,2967.642334,91735400
2019-10-30,3537.5,3537.5,3487.5,3512.5,2936.293945,47667200
2019-10-31,3525.0,3525.0,3450.0,3512.5,2936.293945,78160000
2019-11-01,3512.5,3512.5,3462.5,3487.5,2915.395264,24366800
2019-11-04,3500.0,3512.5,3437.5,3437.5,2873.597412,56584800
2019-11-05,3475.0,3600.0,3462.5,3600.0,3009.440186,94253000
2019-11-06,3587.5,3600.0,3412.5,3487.5,2915.395264,113175200
2019-11-07,3512.5,3512.5,3387.5,3500.0,2925.844727,78753600
2019-11-08,3487.5,3575.0,3425.0,3550.0,2967.642334,76355000
2019-11-11,3537.5,3550.0,3487.5,3525.0,2946.743652,45212000
2019-11-12,3500.0,3550.0,3462.5,3512.5,2936.293945,52900800
2019-11-13,3500.0,3500.0,3387.5,3437.5,2873.597412,75148400
2019-11-14,3437.5,3450.0,3350.0,3437.5,2873.597412,66698600
2019-11-15,3462.5,3512.5,3462.5,3475.0,2904.9458010000003,47017200
2019-11-18,3475.0,3512.5,3437.5,3487.5,2915.395264,61287000
2019-11-19,3512.5,3575.0,3475.0,3575.0,2988.541504,67006200
2019-11-20,3575.0,3600.0,3525.0,3550.0,2967.642334,46727600
2019-11-21,3500.0,3600.0,3475.0,3587.5,2998.990723,60944600
2019-11-22,3550.0,3587.5,3525.0,3537.5,2957.192871,40452800
2019-11-25,3500.0,3525.0,3462.5,3487.5,2915.395264,47676200
2019-11-26,3500.0,3525.0,3450.0,3462.5,2894.496338,173533200
2019-11-27,3412.5,3487.5,3400.0,3450.0,2884.0471190000003,72928800
2019-11-28,3425.0,3450.0,3387.5,3387.5,2831.799561,56275200
2019-11-29,3387.5,3500.0,3387.5,3487.5,2915.395264,53250600
2019-12-02,3487.5,3575.0,3462.5,3550.0,2967.642334,74561000
2019-12-03,3525.0,3587.5,3512.5,3587.5,2998.990723,79039000
2019-12-04,3537.5,3575.0,3525.0,3537.5,2957.192871,65802200
2019-12-05,3550.0,3600.0,3537.5,3587.5,2998.990723,74217800
2019-12-06,3600.0,3612.5,3562.5,3587.5,2998.990723,53720600
2019-12-09,3600.0,3650.0,3600.0,3625.0,3030.339111,72098600
2019-12-10,3600.0,3700.0,3600.0,3687.5,3082.586182,132230000
2019-12-11,3675.0,3700.0,3662.5,3675.0,3072.136719,68454200
2019-12-12,3662.5,3725.0,3637.5,3650.0,3051.238037,79738600
2019-12-13,3700.0,3725.0,3675.0,3687.5,3082.586182,127472400
2019-12-16,3675.0,3712.5,3675.0,3675.0,3072.136719,96037400
2019-12-17,3675.0,3700.0,3662.5,3675.0,3072.136719,100790000
2019-12-18,3675.0,3775.0,3662.5,3762.5,3145.283203,123281600
2019-12-19,3762.5,3800.0,3737.5,3800.0,3176.631348,112903200
2019-12-20,3775.0,3850.0,3775.0,3850.0,3218.429443,150472200
2019-12-23,3900.0,3900.0,3837.5,3862.5,3228.878662,131246800
2019-12-26,3887.5,3912.5,3875.0,3900.0,3260.2270510000003,140936400
2019-12-27,3912.5,3912.5,3862.5,3875.0,3239.328125,58182800
2019-12-30,3862.5,3900.0,3825.0,3837.5,3207.979736,78005800
2020-01-02,3837.5,3887.5,3825.0,3875.0,3239.328125,37379800
2020-01-03,3875.0,3912.5,3812.5,3862.5,3228.878662,70294600
2020-01-06,3825.0,3837.5,3762.5,3800.0,3176.631348,61892000
2020-01-07,3862.5,3862.5,3787.5,3800.0,3176.631348,70895600
2020-01-08,3775.0,3775.0,3687.5,3750.0,3134.83374,105080600
2020-01-09,3775.0,3862.5,3762.5,3850.0,3218.429443,75587000
2020-01-10,3850.0,3862.5,3825.0,3862.5,3228.878662,64231800
2020-01-13,3862.5,3875.0,3825.0,3862.5,3228.878662,75399600
2020-01-14,3900.0,3900.0,3850.0,3875.0,3239.328125,104134400
2020-01-15,3875.0,3900.0,3800.0,3825.0,3197.530273,89795200
2020-01-16,3800.0,3837.5,3762.5,3775.0,3155.732666,145432200
2020-01-17,3787.5,3875.0,3762.5,3862.5,3228.878662,130500200
2020-01-20,3900.0,3900.0,3800.0,3812.5,3187.080811,24031800
2020-01-21,3875.0,3875.0,3812.5,3850.0,3218.429443,39166600
2020-01-22,3875.0,3925.0,3862.5,3900.0,3260.2270510000003,122175200
2020-01-23,3900.0,3912.5,3850.0,3887.5,3249.777588,83127800
2020-01-24,3912.5,4000.0,3862.5,3962.5,3312.474121,154702000
2020-01-27,3975.0,3987.5,3850.0,3862.5,3228.878662,98280000
2020-01-28,3825.0,3912.5,3800.0,3875.0,3239.328125,69349600
2020-01-29,3912.5,3962.5,3887.5,3900.0,3260.2270510000003,109661000
2020-01-30,3900.0,3912.5,3800.0,3825.0,3197.530273,85395600
2020-01-31,3837.5,3850.0,3725.0,3775.0,3155.732666,157661000
2020-02-03,3700.0,3787.5,3675.0,3750.0,3134.83374,87271800
2020-02-04,3800.0,3837.5,3750.0,3762.5,3145.283203,138857400
2020-02-05,3800.0,3850.0,3775.0,3850.0,3218.429443,130211200
2020-02-06,3900.0,3925.0,3837.5,3850.0,3218.429443,111029400
2020-02-07,3837.5,3875.0,3837.5,3862.5,3228.878662,86438600
2020-02-10,3850.0,3875.0,3800.0,3862.5,3228.878662,78553800
2020-02-11,3862.5,3912.5,3837.5,3887.5,3249.777588,98520200
2020-02-12,3912.5,3950.0,3887.5,3900.0,3260.2270510000003,104678800
2020-02-13,3912.5,3975.0,3900.0,3925.0,3281.125732,87904000
2020-02-14,3875.0,3925.0,3875.0,3912.5,3270.67627,41345200
2020-02-17,3925.0,3937.5,3900.0,3925.0,3281.125732,29816600
2020-02-18,3900.0,3925.0,3900.0,3912.5,3270.67627,65442000
2020-02-19,3925.0,3975.0,3900.0,3975.0,3322.923584,121614200
2020-02-20,4012.5,4025.0,3962.5,4000.0,3343.822266,114537600
2020-02-21,3975.0,4000.0,3912.5,3950.0,3302.024414,91798000
2020-02-24,3900.0,3912.5,3825.0,3887.5,3249.777588,128768800
2020-02-25,3887.5,3950.0,3850.0,3900.0,3260.2270510000003,105951800
2020-02-26,3875.0,3875.0,3825.0,3825.0,3197.530273,198171000
2020-02-27,3825.0,3850.0,3625.0,3675.0,3072.136719,223088600
2020-02-28,3375.0,3637.5,3275.0,3637.5,3194.352783,188868200
2020-03-02,3575.0,3625.0,3475.0,3475.0,3051.649902,101550200
2020-03-03,3550.0,3675.0,3512.5,3600.0,3161.4213870000003,96445200
2020-03-04,3625.0,3750.0,3612.5,3737.5,3282.17041,92555400
2020-03-05,3775.0,3825.0,3750.0,3800.0,3337.055908,104748600
2020-03-06,3700.0,3700.0,3612.5,3625.0,3183.375732,72311200
2020-03-09,3500.0,3500.0,3287.5,3287.5,2886.9926760000003,113132400
2020-03-10,3325.0,3500.0,3325.0,3437.5,3018.7185059999997,114052000
2020-03-11,3462.5,3525.0,3312.5,3412.5,2996.76416,97168800
2020-03-12,3237.5,3337.5,3112.5,3212.5,2821.129639,91578200
2020-03-13,3100.0,3237.5,3000.0,3175.0,2788.1982420000004,238623800
2020-03-16,3175.0,3175.0,3175.0,3175.0,2788.1982420000004,0
2020-03-17,2962.5,2962.5,2762.5,2762.5,2425.952148,186380400
2020-03-18,2800.0,2825.0,2575.0,2575.0,2261.294434,215103400
2020-03-19,2500.0,2500.0,2395.0,2395.0,2103.223389,167876200
2020-03-20,2370.0,2370.0,2230.0,2230.0,1958.324951,478236600
2020-03-23,2175.0,2175.0,2075.0,2075.0,1822.208252,59985800
2020-03-24,2075.0,2115.0,1930.0,1930.0,1694.873291,237296200
2020-03-26,1900.0,2290.0,1890.0,2235.0,1962.71582,386557200
2020-03-27,2255.0,2612.5,2250.0,2470.0,2169.08667,396812000
2020-03-30,2420.0,2420.0,2300.0,2300.0,2019.797119,39766600
2020-03-31,2325.0,2410.0,2225.0,2340.0,2054.924072,208047600
2020-04-01,2325.0,2440.0,2220.0,2305.0,2024.187988,152367000
2020-04-02,2285.0,2375.0,2180.0,2375.0,2085.659912,132225200
2020-04-03,2400.0,2512.5,2400.0,2512.5,2206.408691,105225600
2020-04-06,2512.5,2612.5,2450.0,2600.0,2283.249023,113980400
2020-04-07,2700.0,2800.0,2485.0,2562.5,2250.3173829999996,191464600
2020-04-08,2587.5,2587.5,2385.0,2385.0,2094.44165,155834800
2020-04-09,2400.0,2450.0,2305.0,2335.0,2050.533203,163570800
2020-04-13,2340.0,2340.0,2235.0,2235.0,1962.71582,115331000
2020-04-14,2240.0,2320.0,2200.0,2285.0,2006.624268,132848000
2020-04-15,2320.0,2345.0,2200.0,2200.0,1931.979858,124661000
2020-04-16,2200.0,2200.0,2075.0,2105.0,1848.553345,215224000
2020-04-17,2110.0,2210.0,2110.0,2190.0,1923.1982420000002,163407600
2020-04-20,2225.0,2265.0,2135.0,2185.0,1918.8072510000002,120672000
2020-04-21,2185.0,2205.0,2125.0,2175.0,1910.0255129999998,92203200
2020-04-22,2165.0,2250.0,2125.0,2245.0,1971.497559,126786800
2020-04-23,2245.0,2285.0,2240.0,2250.0,1975.8884280000002,115336400
2020-04-24,2250.0,2250.0,2140.0,2140.0,1879.289429,131631400
2020-04-27,2155.0,2175.0,2045.0,2075.0,1822.208252,205382600
2020-04-28,2095.0,2120.0,2035.0,2075.0,1822.208252,157370600
2020-04-29,2100.0,2110.0,2000.0,2000.0,1756.3452149999998,192650200
2020-04-30,2035.0,2240.0,2030.0,2230.0,1958.324951,229509600
2020-05-04,2230.0,2230.0,2120.0,2145.0,1883.680298,80572600
2020-05-05,2150.0,2200.0,2080.0,2110.0,1852.944214,185282400
2020-05-06,2125.0,2130.0,2080.0,2080.0,1826.5991210000002,138733000
2020-05-08,2100.0,2155.0,2090.0,2100.0,1844.1624760000002,127482200
2020-05-11,2140.0,2140.0,2095.0,2115.0,1857.3350829999997,83552200
2020-05-12,2115.0,2115.0,2000.0,2005.0,1760.736084,188578000
2020-05-13,1995.0,2025.0,1950.0,2005.0,1760.736084,134821600
2020-05-14,1985.0,2005.0,1950.0,1975.0,1734.390869,141388800
2020-05-15,1975.0,1995.0,1840.0,1880.0,1650.9646,227234200
2020-05-18,1900.0,1900.0,1830.0,1860.0,1633.401123,158710600
2020-05-19,1880.0,2000.0,1880.0,1930.0,1694.873291,199655000
2020-05-20,1925.0,2060.0,1915.0,2035.0,1787.081299,237644400
2020-05-26,2065.0,2080.0,2030.0,2050.0,1800.253906,180545000
2020-05-27,2075.0,2100.0,2005.0,2055.0,1804.644897,124329600
2020-05-28,2075.0,2170.0,2075.0,2145.0,1883.680298,265460200
2020-05-29,2145.0,2245.0,2125.0,2235.0,1962.71582,350546800
2020-06-02,2275.0,2495.0,2265.0,2310.0,2028.578857,207635400
2020-06-03,2335.0,2475.0,2295.0,2430.0,2133.959473,296607800
2020-06-04,2450.0,2500.0,2360.0,2365.0,2076.878174,169836200
2020-06-05,2365.0,2435.0,2300.0,2425.0,2129.568604,185391000
2020-06-08,2500.0,2662.5,2475.0,2625.0,2305.203125,292605200
2020-06-09,2650.0,2725.0,2575.0,2637.5,2316.18042,147413600
2020-06-10,2600.0,2612.5,2455.0,2455.0,2155.9140629999997,289644200
2020-06-11,2400.0,2435.0,2285.0,2345.0,2059.314697,364783800
2020-06-12,2295.0,2450.0,2215.0,2445.0,2147.1323239999997,289959400
2020-06-15,2425.0,2455.0,2345.0,2360.0,2072.487305,169814600
2020-06-16,2410.0,2525.0,2410.0,2512.5,2206.408691,146116600
2020-06-17,2550.0,2600.0,2445.0,2450.0,2151.523193,213944600
2020-06-18,2420.0,2485.0,2390.0,2410.0,2116.395996,152175200
2020-06-19,2440.0,2475.0,2410.0,2440.0,2142.741455,126356800
